primary_contact_id,contact_channel,transcript_created_date_at_utc,is_retail_agent,subject,transcript,summary,error,contact_reason,contact_audience,retailer,product,order_id,jira_ticket,notes
I understand how important it is to ensure accuracy in product listings, as this directly impacts the customer experience and operational efficiency. We truly appreciate the time you’ve taken to provide us with detailed corrections for the product names and related attributes.

I’ve escalated your request to the Retailer Success team. They’ll respond to you within 1 business day to address your concerns thoroughly.

Please don’t hesitate to let us know if you have additional information to share or if you have other requests that need assistance. We’re here to help!

Best regards,
Audrey
Instacart Retail Support Team
Case #51942627




--------------- Original Message ---------------
From: Calle MacDonald [ecommerce@amaranthfoods.ca]
Sent: 5/13/2025, 6:27 PM
To: portfoliomanagement@instacart.com
Subject: Product Name Corrections - May13
Hello, please see the following items requiring name corrections.

1  UPC  628011040008  Additional Notes
Current Product Name  Beef Burgers  New Product Name  Beef Burgers
Current Brand  Top Grass Cattle Co.  New Brand  Top Grass
2  UPC  628011040206  Additional Notes
Current Product Name  Top Grass Fed Beef Breakfast Sausage  New Product Name  Beef Breakfast Sausage
Current Brand  ----  New Brand  Top Grass
3  UPC  628011040008  Additional Notes
Current Product Name  Mild Top Grass Beef Sausage  New Product Name  Beef Sausage Mild
Current Brand  ----  New Brand  Top Grass
4  UPC  628634740262  Additional Notes  change unit to '4'
Current Product Name  Non-Alcoholic Gin & Tonic  New Product Name  Non-Alcoholic Gin & Tonic
Current Brand  Aelo OPUS  New Brand  Aelo
5  UPC  628634740309  Additional Notes  change unit to '4'
Current Product Name  Non-Alcoholic Peach Bellini  New Product Name  Non-Alcoholic Peach Bellini
Current Brand  Aelo OPUS  New Brand  Aelo
6  UPC  628634740286  Additional Notes  change unit to '4'
Current Product Name  Non-Alcoholic Aperitivo Spritz  New Product Name  Non-Alcoholic Aperitivo Spritz
Current Brand  Aelo OPUS  New Brand  Aelo
7  UPC  628634740323  Additional Notes
Current Product Name  Lime Margarita  New Product Name  Non-Alcoholic Lime Margarita
Current Brand  aelo  New Brand  Aelo
8  UPC  628678617056  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Nut Based Cereal  New Product Name  Chocolate Granola
Current Brand  Farm Girl  New Brand  Farm Girl
9  UPC  628678617094  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Banana Caramel Loaf Mix  New Product Name
Current Brand  Farm Girl  New Brand
10  UPC  628678617032  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Keto Mix Cinnamon Maple Keto Cereal  New Product Name  Cinnamon Maple Granola
Current Brand  Farm Girl  New Brand  Farm Girl
11  UPC  628678617018  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Nut Based Cereal  New Product Name  Salted Caramel Granola
Current Brand  Farm Girl  New Brand  Farm Girl
12  UPC  628678617582  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Chocolate Puffs  New Product Name
Current Brand  Farm Girl  New Brand
13  UPC  628678617568  Additional Notes
Current Product Name  Cinnamon Crisp Cereal  New Product Name  Cinnamon Crisps
Current Brand  Farm Girl  New Brand  Farm Girl
14  UPC  628678617711  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Honey Os  New Product Name
Current Brand  Farm Girl  New Brand
15  UPC  628678617544  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Rainbow Hoops  New Product Name
Current Brand  Farm Girl  New Brand
16  UPC  628678617117  Additional Notes  add ""Gluten Free"" attribute and change size to ""350g""
Current Product Name  Gluten Free Lemon Poppy Seed Loaf Mix  New Product Name  Lemon Poppy Seed Loaf Mix
Current Brand  Farm Girl  New Brand  Farm Girl
17  UPC  628678617070  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Keto Pancake & Waffle Mix  New Product Name
Current Brand  Farm Girl  New Brand

Thank you,
--
Calle MacDonald
E-commerce Lead
Amaranth Whole Foods Market
""Your local health foods store""
403-208-3446
www.amaranthfoods.ca


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAJLBBu5VhpZp%2BBgC1icW_MXH9vQwwioRkUOpv4i6esuyHJJfRQ%40mail.gmail.com.


Audrey
Instacart Retail Support Team

thread::xasWNTmCOyG3zd3cT9_edCk::

=== NEXT MESSAGE ===

Message 3 (2025-05-13 22:27:57.000 Z):
Hello Callie,

My name is Kelly and I am on the Retailer SuccessTeam, We have transmitted your request, here is the request for your records, we will reach back out when we have an update: PSO-51613

Best,

Kelly


--------------- Original Message ---------------
From: Portfolio Management [portfoliomanagement@instacart.com]
Sent: 5/13/2025, 5:30 PM
To: ecommerce@amaranthfoods.ca
Subject: RE: Product Name Corrections - May13

Hello Calle,

Thank you for reaching out with your request. I'm Audrey from Instacart Partner Support, and I’ll assist you today.

I understand how important it is to ensure accuracy in product listings, as this directly impacts the customer experience and operational efficiency. We truly appreciate the time you’ve taken to provide us with detailed corrections for the product names and related attributes.

I’ve escalated your request to the Retailer Success team. They’ll respond to you within 1 business day to address your concerns thoroughly.

Please don’t hesitate to let us know if you have additional information to share or if you have other requests that need assistance. We’re here to help!

Best regards,
Audrey
Instacart Retail Support Team
Case #51942627




--------------- Original Message ---------------
From: Calle MacDonald [ecommerce@amaranthfoods.ca]
Sent: 5/13/2025, 6:27 PM
To: portfoliomanagement@instacart.com
Subject: Product Name Corrections - May13
Hello, please see the following items requiring name corrections.

1  UPC  628011040008  Additional Notes
Current Product Name  Beef Burgers  New Product Name  Beef Burgers
Current Brand  Top Grass Cattle Co.  New Brand  Top Grass
2  UPC  628011040206  Additional Notes
Current Product Name  Top Grass Fed Beef Breakfast Sausage  New Product Name  Beef Breakfast Sausage
Current Brand  ----  New Brand  Top Grass
3  UPC  628011040008  Additional Notes
Current Product Name  Mild Top Grass Beef Sausage  New Product Name  Beef Sausage Mild
Current Brand  ----  New Brand  Top Grass
4  UPC  628634740262  Additional Notes  change unit to '4'
Current Product Name  Non-Alcoholic Gin & Tonic  New Product Name  Non-Alcoholic Gin & Tonic
Current Brand  Aelo OPUS  New Brand  Aelo
5  UPC  628634740309  Additional Notes  change unit to '4'
Current Product Name  Non-Alcoholic Peach Bellini  New Product Name  Non-Alcoholic Peach Bellini
Current Brand  Aelo OPUS  New Brand  Aelo
6  UPC  628634740286  Additional Notes  change unit to '4'
Current Product Name  Non-Alcoholic Aperitivo Spritz  New Product Name  Non-Alcoholic Aperitivo Spritz
Current Brand  Aelo OPUS  New Brand  Aelo
7  UPC  628634740323  Additional Notes
Current Product Name  Lime Margarita  New Product Name  Non-Alcoholic Lime Margarita
Current Brand  aelo  New Brand  Aelo
8  UPC  628678617056  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Nut Based Cereal  New Product Name  Chocolate Granola
Current Brand  Farm Girl  New Brand  Farm Girl
9  UPC  628678617094  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Banana Caramel Loaf Mix  New Product Name
Current Brand  Farm Girl  New Brand
10  UPC  628678617032  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Keto Mix Cinnamon Maple Keto Cereal  New Product Name  Cinnamon Maple Granola
Current Brand  Farm Girl  New Brand  Farm Girl
11  UPC  628678617018  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Nut Based Cereal  New Product Name  Salted Caramel Granola
Current Brand  Farm Girl  New Brand  Farm Girl
12  UPC  628678617582  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Chocolate Puffs  New Product Name
Current Brand  Farm Girl  New Brand
13  UPC  628678617568  Additional Notes
Current Product Name  Cinnamon Crisp Cereal  New Product Name  Cinnamon Crisps
Current Brand  Farm Girl  New Brand  Farm Girl
14  UPC  628678617711  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Honey Os  New Product Name
Current Brand  Farm Girl  New Brand
15  UPC  628678617544  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Rainbow Hoops  New Product Name
Current Brand  Farm Girl  New Brand
16  UPC  628678617117  Additional Notes  add ""Gluten Free"" attribute and change size to ""350g""
Current Product Name  Gluten Free Lemon Poppy Seed Loaf Mix  New Product Name  Lemon Poppy Seed Loaf Mix
Current Brand  Farm Girl  New Brand  Farm Girl
17  UPC  628678617070  Additional Notes  add ""Gluten Free"" attribute
Current Product Name  Keto Pancake & Waffle Mix  New Product Name
Current Brand  Farm Girl  New Brand

Thank you,
--
Calle MacDonald
E-commerce Lead
Amaranth Whole Foods Market
""Your local health foods store""
403-208-3446
www.amaranthfoods.ca


--
You received this message because you are subscribed to the Google Groups ""Portfolio Management"" group.
To unsubscribe from this group and stop receiving emails from it, send an email to portfoliomanagement+unsubscribe@instacart.com.
To view this discussion visit https://groups.google.com/a/instacart.com/d/msgid/portfoliomanagement/CAJLBBu5VhpZp%2BBgC1icW_MXH9vQwwioRkUOpv4i6esuyHJJfRQ%40mail.gmail.com.


Audrey
Instacart Retail Support Team

thread::xasWNTmCOyG3zd3cT9_edCk::

=== NEXT MESSAGE ===

Message 4 (2025-05-13 22:27:57.000 Z):
Hello,

I am following up as none of these product corrections have come through
yet. Will you please let me know when these will be complete?

I also wanted to check in about this process of requesting corrections to
product listings. It seems like it is taking an extraordinary amount of
time and pestering to ensure that these corrections are made. Is there a
better way for these corrections to be requested? Alternatively, is there a
way for the errors in product listings to not exist in the first place?
With how inaccurate so many listings are, I am having a hard time
understanding where the names are coming from. For example, UPC
628678617018 has a description of ""FARM GIRL GRANOLA SALT CARAMEL"" in our
inventory files, yet the Instacart description is ""Nut Based Cereal"". Do
you know why this is? Is this normal for all retailers using Instacart or
is there something about our process that is causing this problem? I can
certainly talk to our IT team about any changes that would be helpful, but
it doesn't seem like the inventory files are causing the problem.

In terms of item corrections being made in a timely manner, what is the
expectation? I was under the impression that item corrections would be made
within a few days (maybe 3-5 business days?), however it has on average
taken over 2 weeks for corrections to occur. I have some items that were
submitted April 16 that have still not been resolved fully (I have emailed
about these separately). I have followed up a few times and gotten replies
that items are still in queue or that they have been completed when they
actually have not.

All in all, I am concerned that what I have been doing (sending batches of
~20 items requiring attention) is not sustainable with the current
turnaround time and lack of communication. With how many issues I am
finding, I realistically could be sending batches 2-3x that size every day
for the next few weeks/months. I believe it would be beneficial to be able
to speak with someone on the phone about these issues since they are quite
negatively impacting Amaranth's presence on Instacart. I took this role of
maintaining our storefront a few months ago with the intention and
expectation of cleaning it up since it was only partially being maintained
previously, but I'm not seeing how that will be achieved with every other
product needing this much attention and follow-up. I would really like to
work with someone on this to find a real solution!

Thank you,
